	{5, 2, 8, 12}		3		Passed


	{1555}		0		Passed


	{0, 10, 100, 1000, 10000}		5		Passed


	{1, 2, 2, 3, 3, 3, 4, 4, 4, 4}		6		Passed


	{7890, 4861, 65773, 3769, 4638, 46000, 548254, 36185, 115}		4		Passed


	{716421, 814337, 840046, 947217, 4399, 54055, 416453, 838171, 891638, 502326, 753001, 940168, 375733, 582140, 714961, 684089}		5		Passed


	{765505, 541952, 387331, 356497, 599617, 194677, 212171, 99765, 22610, 573583, 570253, 188534, 761346, 411811, 891664, 988309, 503157, 96406, 721167, 383129, 314922, 588047, 872141, 115089, 372349, 71725, 883941, 435449, 783884, 754491, 983634, 431801, 481141, 462761, 259321, 295232, 752453, 837867, 59569, 60961, 825525, 3665}		10		Passed


	{214708, 184435}		1		Passed


	{215119, 315697, 32000, 282774, 182497, 29613, 244937, 9269, 207793}		2		Passed


	{66271, 94809, 981938, 307719, 336451, 310646, 502201, 644241, 26363, 201737, 531455, 561537, 578339, 495126, 405609, 326561, 655579, 567569, 283151, 746851, 446161, 354137, 680437, 710256, 545783, 685859, 119721, 819343, 785417, 373901, 208693, 604076, 908267, 959446, 854459, 366276, 612927, 531001, 690501, 107077, 453600, 771073, 108689}		8		Passed


	{927041, 510817, 90609, 756947, 660481, 882011, 501477, 402471, 756369, 432401, 728657, 690293, 740491, 212799, 511697, 365371, 835381, 937501, 805641, 756929, 637443, 653483, 351851, 978221, 80001, 931113, 249003, 326489, 631987, 322873, 298011, 1753, 238001, 983233}		1		Passed


	{697973, 238649, 587221, 217107, 323041, 566101, 590801, 34189, 219291, 521809, 4077, 854849, 297993, 740161, 951251, 423041, 718351, 390577, 364109, 394377, 872331, 169653, 997377, 226389, 15097, 622191, 616601, 853967, 877901, 213041, 141197, 53489, 146737, 993759, 679421, 776131, 429591, 719909, 767501, 16461, 740563, 158113}		1		Passed


	{857081, 185901, 645331, 686673, 751581, 637207, 146097, 828929}		1		Passed


	{10391, 712057, 625841, 47657, 173543, 401561, 183171, 83411, 535321, 152849, 71429, 259577, 769101, 777751, 22193, 856741, 887989, 464781, 692691, 138021, 915489, 80153, 473107, 188803, 658043}		1		Passed


	{103509, 86481, 707649, 246337, 287633, 208277, 375849, 214281, 691553, 24813, 729671, 581701, 255811, 459071, 331257, 112773, 255729, 732349, 869781, 517881, 93661, 566269, 833623, 235341, 903819, 503057, 941447, 455797, 755363, 506809, 655651, 574251, 964041, 916107, 577461, 977249, 479297, 15181, 359707, 797831, 662963, 309501, 347121, 319289, 397921, 868257}		1		Passed


	{799784, 312958, 50206, 757758, 383444, 992212, 731666, 648328, 415766, 972268, 672626}		11		Passed


	{386106, 51538, 921974, 201126, 258106, 935706, 567234, 850746, 884196, 549276, 435324, 838834, 829446, 953518, 276082, 558444, 658282, 466644, 141874, 627886, 932164, 725098, 311696, 138496, 739234, 606582, 52246, 237634, 880706, 828826, 265886, 497782, 730832, 747666, 415902, 707758, 457172, 6664}		38		Passed


	{985426, 688836, 745024, 819686, 764914, 462914, 723904, 342238, 522832, 568362, 373878, 135298, 712844, 668076, 978742, 969008, 222606, 527586, 861574, 847738, 961018, 629854, 102956, 200698, 2236, 400598, 499482, 150496, 334616, 25386, 560226, 467412, 804094, 227346, 314424, 337636, 449628, 524866, 508176, 941588, 911254, 423958}		42		Passed


	{631026, 264076, 601512, 54886, 526716, 158802, 70632, 313108, 338362, 883054, 108404, 432758, 679826, 789542, 171428, 565036, 528076, 275132, 120082, 148318, 571222, 857756, 983632, 693162, 690912, 482664, 186726, 523642, 772272, 171592, 775654, 589416, 855336, 44526, 609006, 556796, 448562, 59264, 54242, 977086, 874612, 489242, 408798, 108708, 633796, 48168, 729974, 197646, 623382}		49		Passed


