	{1, 2, 3, 4, 5, 6, 7}, 7		1.0		Passed


	{1, 50, 50, 1}, 0		0.3333333333333333		Passed


	{44, 14, 24, 31, 30, 32, 46, 23, 27, 2}, 24		0.8222222222222222		Passed


	{18, 3, 47, 34, 15, 29, 26, 6, 11, 13, 48, 49, 27, 31, 16, 42, 24, 17, 32, 12, 22, 9, 28, 36, 40, 10, 19, 38, 21, 1, 5, 33, 43, 30, 7, 45, 44, 23, 20, 39, 4, 2, 46, 25, 14, 35, 1, 41, 8, 37}, 0		8.163265306122449E-4		Passed


	{19, 4, 48, 35, 16, 30, 27, 7, 12, 14, 49, 38, 28, 32, 17, 43, 25, 18, 33, 13, 23, 10, 29, 37, 41, 11, 20, 39, 22, 2, 6, 34, 44, 31, 8, 46, 45, 24, 21, 40, 5, 3, 47, 26, 15, 36, 1, 42, 9}, 0		0.0		Passed


	{3, 1, 33, 41, 39, 21, 27, 7, 47, 9, 43, 15, 25, 13, 49, 29, 19, 17, 37, 11, 45, 5, 23, 31, 35}, 1		0.0		Passed


	{42, 50, 10, 22, 34, 6, 2, 18, 38, 14, 26, 46, 30}, 3		0.0		Passed


	{45, 10, 5, 35, 30, 50, 25, 20, 40, 15}, 4		0.0		Passed


	{1, 36, 33, 23, 49, 40, 9, 30, 18, 6, 44, 14, 27}, 2		0.0		Passed


	{42, 2, 12, 34, 8, 29, 46, 38, 18, 23, 50}, 3		0.0		Passed


	{17, 37}, 15		0.0		Passed


	{4, 45}, 41		1.0		Passed


	{3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3}, 0		1.0		Passed


	{18, 12, 19, 23, 10, 11, 22, 17, 19, 2, 2, 17, 4, 3, 14, 20, 23, 24, 18, 21, 23, 7, 18, 8, 7, 19, 16, 17, 15, 23, 8, 2, 10, 20, 23, 18, 23, 14, 4, 11, 14, 4}, 22		1.0		Passed


	{30, 9, 26, 32, 6, 12, 26, 30, 8, 29, 15, 19, 31, 39, 9, 30, 32, 8, 31, 39, 32, 10}, 33		1.0		Passed


	{36, 24, 33, 38, 33, 24, 24, 32, 36, 42, 40, 38, 42, 31, 34, 35, 33, 41, 26, 38, 32, 32, 27, 23, 29, 33, 30, 36, 32, 43, 39}, 20		1.0		Passed


	{13, 30, 8, 9, 11, 16, 30, 29, 10, 21, 39, 16, 5, 44, 36, 33, 38, 46, 20, 14, 19, 45, 25, 27, 30}, 41		1.0		Passed


	{42, 27, 7, 23, 45, 5, 6, 44, 42, 24, 26, 42}, 5		0.2878787878787879		Passed


	{6, 32, 10, 4, 36, 9, 35, 35, 5, 39, 7, 5, 40, 3, 38, 34, 34, 32, 32, 1, 35, 8}, 9		0.4805194805194805		Passed


	{10, 11, 8, 8, 13, 11, 13, 13, 28, 26, 28}, 8		0.5636363636363636		Passed


	{45, 3, 41, 47, 42, 4, 27, 47, 3, 3, 42, 27, 7, 46, 44, 27, 4, 3, 46, 44, 28, 4, 7, 47, 28, 29, 43, 3}, 6		0.3333333333333333		Passed


	{9, 38, 32, 38, 12, 26, 11, 24, 47, 13, 21, 36, 27, 1, 21, 17, 37, 34, 31, 45, 26, 10, 12, 38, 1, 16, 30, 38, 1, 17, 1, 9, 4, 32}, 34		0.9233511586452763		Passed


