	3, 3, 2, 1		4		Passed


	3, 3, 2, 2		6		Passed


	10, 10, 4, 5		42		Passed


	3, 3, 2, 3		8		Passed


	3, 3, 2, 5		9		Passed


	69, 56, 51, 1845		3108		Passed


	73, 37, 26, 2297		2701		Passed


	91, 80, 58, 6431		7280		Passed


	7, 49, 4, 125		343		Passed


	50, 29, 11, 338		1450		Passed


	66, 55, 46, 2702		3630		Passed


	88, 87, 11, 1150		7656		Passed


	38, 78, 32, 2157		2964		Passed


	8, 49, 5, 237		392		Passed


	19, 67, 13, 857		1273		Passed


	99, 91, 8, 59		8349		Passed


	10, 10, 5, 4		16		Passed


	10, 3, 2, 2		20		Passed


	5, 5, 3, 2		8		Passed


	10, 8, 5, 6		24		Passed


	15, 14, 4, 3		48		Passed


	10, 10, 10, 1000		100		Passed


	66, 37, 7, 20		1092		Passed


	5, 5, 3, 6		20		Passed


	4, 3, 3, 3		6		Passed


	3, 2, 2, 2		4		Passed


	41, 59, 35, 592		1472		Passed


	100, 50, 7, 1000		5000		Passed


	5, 5, 3, 4		16		Passed


	10, 9, 7, 49		90		Passed


	1, 4, 1, 1		4		Passed


	10, 10, 5, 2		8		Passed


	100, 100, 100, 100		100		Passed


	8, 5, 3, 3		18		Passed


	4, 5, 4, 4		8		Passed


