	12, 34, 56, 78		529		Passed
	0, 2, 1, 4		13		Passed
	0, 0, 0, 0		0		Passed



	2, 2, 0, 7		10		Passed


	4, 8, 0, 5		37		Passed





	8, 45, 55, 70		608		Passed


	58, 73, 32, 43		192		Passed


	49, 65, 50, 78		498		Passed


	5, 53, 3, 84		4036		Passed


	0, 13, 33, 61		392		Passed


	69, 92, 1, 40		960		Passed


	54, 72, 29, 30		36		Passed


	65, 66, 45, 56		24		Passed


	4, 30, 47, 71		702		Passed


	88, 91, 45, 76		128		Passed


	43, 71, 73, 97		725		Passed


	25, 30, 93, 100		42		Passed


	4, 16, 12, 42		392		Passed


	46, 74, 49, 65		519		Passed


	32, 69, 12, 83		2748		Passed


	29, 89, 27, 42		982		Passed


	60, 95, 14, 98		3108		Passed


	53, 77, 45, 86		1091		Passed


	36, 98, 30, 71		2694		Passed


	33, 45, 68, 72		65		Passed


	0, 0, 1000000000, 1000000000		1		Passed




	67135896, 377792040, 461908963, 594466506		41179815609707880		Passed


	487125379, 612881716, 276411073, 368797829		11618220240015866		Passed


	415062492, 550232948, 421352827, 660953937		32386991714537768		Passed


	43925400, 853713569, 449395963, 707195153		208762735856573288		Passed


	25404580, 110011131, 672708, 283260218		23908754972174256		Passed


	517063356, 850666235, 587001530, 777236130		63462810832662413		Passed


	9809442, 985054800, 875863262, 965012962		86942832097054525		Passed


	338848790, 609421724, 247011036, 459238762		57423079114736490		Passed


	255273357, 561856451, 385561480, 551852547		50982030353725816		Passed


	259897950, 474831180, 35717065, 602310784		121779818536439614		Passed


	401759007, 769585354, 379516815, 738306335		131972239300039559		Passed


	367127108, 645292643, 598922922, 617512215		5170900703772201		Passed


	210435486, 818082095, 256215401, 846762737		358844088167513078		Passed


	782917677, 902613028, 37880462, 982424200		113057494494167012		Passed


	134754154, 358552528, 105169864, 389595010		63653885558537209		Passed


	411864481, 621000790, 545789166, 579958392		7146025893628200		Passed


	271479000, 872936870, 104258888, 696652797		356299980043690209		Passed


	936243973, 946086475, 243694079, 995373586		7398407805966856		Passed


	750769163, 907983561, 234670474, 359552046		19633181445369627		Passed


	505764849, 799056097, 118268043, 830082628		208768988401333609		Passed


	447385546, 649243544, 379083493, 724619612		69749230102869932		Passed


