	{42, 27, 38}		44		Passed


	{666, 133, 438, 123, 893, 674, 462, 209}		976		Passed


	{42}		42		Passed


	{123, 456, 789, 987, 654, 321}		975		Passed


	{42, 13, 17, 666, 811, 314, 1, 5, 2, 1000}		1007		Passed


	{1000}		1000		Passed


	{666, 666, 666, 666, 666, 666, 666, 666, 666, 666}		666		Passed


	{666, 666, 666, 666, 666, 666, 666, 666, 666}		666		Passed


	{1, 2, 4, 8, 16, 32, 64, 128, 256, 512}		1023		Passed


	{1, 1, 32, 32, 64, 64, 256, 256, 512, 512}		512		Passed


	{42, 42, 13, 13, 17, 17, 666, 666, 314, 314}		666		Passed


	{12, 34, 56, 78, 909, 87, 65, 43, 21}		1021		Passed


	{3, 6, 12, 24, 48, 96, 192, 384, 768}		896		Passed


	{5, 10, 20, 40, 80, 160, 320, 640}		992		Passed


	{7, 14, 28, 56, 112, 224, 448, 896}		960		Passed


	{230, 421, 415, 271, 962, 677, 373, 951}		979		Passed


	{379, 15, 211, 955}		1003		Passed


	{573, 982, 296, 730, 591, 750}		851		Passed


	{224, 186, 398, 84, 542, 770, 288, 78, 373, 417}		954		Passed


	{968, 564, 565, 740, 377, 633, 287, 111, 823}		919		Passed


	{520, 708, 174}		686		Passed


	{295, 694, 678, 227, 588, 371, 740}		1012		Passed


	{798, 82, 385, 979, 389, 31, 667, 541}		989		Passed


	{471, 562, 974, 577, 286, 836, 120, 290, 185}		955		Passed


	{549, 410, 814, 508, 559, 806, 215, 606, 637}		1023		Passed


	{583, 491, 908}		975		Passed


	{556, 34}		526		Passed


	{750, 866}		610		Passed


	{156, 646, 536, 958, 862, 565, 27, 744}		986		Passed


	{276, 80, 322, 92, 790, 452}		988		Passed


	{602, 935, 392}		906		Passed


	{991, 158, 721, 868, 112, 29}		921		Passed


	{861, 218, 251, 797, 218, 866, 305}		744		Passed


	{46, 350}		368		Passed


	{937, 21, 491, 109, 577, 849, 187, 497, 258, 201}		977		Passed


	{120, 336, 383, 127}		343		Passed


	{129, 890, 375, 215, 401, 999, 333, 320, 567, 744}		949		Passed


	{414, 331, 417, 234, 948, 194, 329, 40}		1021		Passed


	{903, 972, 736, 573}		857		Passed


	{646, 810, 110, 575, 151, 649, 403, 349, 635}		950		Passed


	{207, 417, 621, 72, 511, 451}		887		Passed


	{943, 955, 905, 427}		566		Passed


	{474, 314, 932, 157, 395, 327}		789		Passed


	{403, 569, 660, 125, 802, 478, 948}		1012		Passed


	{975, 427, 229, 475, 863, 341, 612}		881		Passed


	{208, 707, 19, 719, 150}		662		Passed


	{304, 96, 693, 22, 857, 389}		900		Passed


	{52, 990, 540, 300, 596, 588, 460, 7, 264}		1023		Passed


	{767, 454}		825		Passed


	{503, 772, 409, 105, 73, 399, 14, 1, 622, 693}		765		Passed


	{539, 175, 494, 346, 695, 601, 894, 765}		1005		Passed


	{843, 162, 124, 128, 947, 539, 38, 184}		663		Passed


	{450, 865, 156, 265, 78, 25, 394, 630, 620}		753		Passed


	{227, 50, 415, 513, 517, 593, 522}		607		Passed


	{739, 433, 16, 344, 556, 574, 831, 445, 728}		1013		Passed


	{25, 483, 620, 722, 621, 596, 42, 818}		926		Passed


	{488, 251, 102, 391}		487		Passed


	{816, 499, 9, 891, 316, 536, 829, 446, 88, 916}		990		Passed


	{567, 75, 600, 106, 401, 921, 900, 151, 886, 34}		990		Passed


	{319, 422, 844, 503, 100, 179, 304}		965		Passed


	{755, 955, 12, 234, 143, 100, 649, 321}		1004		Passed


	{680, 203, 640}		520		Passed


	{937, 343, 828, 89, 81, 762, 443, 955, 460, 56}		1021		Passed


	{855, 382, 680, 680, 386, 961, 38, 366, 785, 650}		979		Passed


	{328, 756, 966, 197, 213, 58}		942		Passed


	{871, 865, 337, 683, 327, 410}		823		Passed


