	1000000000000, 100, 1, 1		1414112		Passed
	1000000000000, 1000000000000, 100, 1000000000000		1		Passed
	201, 100, 10, 10		2		Passed


	74900, 100, 0, 2		742		Passed




	1000000000000, 100, 0, 1		9999999997		Passed




	1, 100, 0, 1		1		Passed


	980, 100, 10, 1		5		Passed


	999999820408, 3100, 52, 220		34357		Passed


	999999251054, 7800, 22, 330		32849		Passed


	999999658720, 900, 89, 724		47178		Passed


	999999679845, 100, 1, 111		1413671		Passed


	999999854666, 9700, 39, 792		20096		Passed


	999999492398, 4300, 59, 641		25660		Passed


	999999594215, 1000, 52, 649		59489		Passed


	999999575932, 9600, 50, 642		18045		Passed


	999999370913, 2500, 27, 37		54284		Passed


	999999051631, 9000, 43, 344		21409		Passed


	999999917775, 400, 41, 1000000000000		49386		Passed


	999999563945, 2600, 41, 1000000000000		19371		Passed


	1338, 100, 1, 2		6		Passed


	912137346518, 100, 1, 1337		1345224		Passed


	997998999996, 200, 3, 131		576217		Passed


	888888888888, 999999900, 1, 1		331		Passed


	1000000000000, 100, 1, 35		1413976		Passed


	5000, 100, 100, 4		5		Passed


	1000000000000, 100, 1, 1234		1409190		Passed


	10000001, 10000000, 0, 1000000000000		2		Passed


	509627681598, 50520063800, 82, 416600171536		3		Passed


	10000000000, 100, 100, 1		14139		Passed


	1000000000000, 999999999900, 1, 1000000000000		2		Passed


	1000000000000, 3000, 15, 12		66614		Passed


	1000000000000, 100, 100, 1		141418		Passed


	1, 100, 0, 100000		1		Passed


	101, 100, 0, 1		2		Passed


	201, 100, 0, 1		2		Passed


	501, 100, 0, 100		3		Passed


	2500, 100, 100, 100		4		Passed


	61750, 200, 11, 10000		27		Passed


	2000, 100, 0, 1000		5		Passed


	1000000000000, 1000, 100, 1		44718		Passed


	1000000000000, 100, 1, 100		1413716		Passed


	2000, 200, 5, 1		6		Passed


	1000000000000, 1000000, 67, 5000000000		773		Passed


