	{60, 30, 20, 40, 10, 50}		105.0		Passed


	{47, 47, 47, 47, 47, 47, 47}		141.0		Passed


	{1, 1, 1, 3, 3, 4, 4, 4}		7.75		Passed


	{87, 35, 22, 15, 33, 19}		105.5		Passed


	{87, 35, 22, 15, 33, 19, 5, 82, 11, 83, 9}		117.13333333333333		Passed


	{73, 14, 49, 57, 50, 53, 59, 11, 8, 61, 30, 61, 14, 56, 36, 6, 51, 76, 18, 68, 67, 4, 15, 40, 36, 66, 1, 29, 72, 60, 10, 26, 7, 37, 38, 51, 80, 87, 60, 45, 78, 52, 24, 79, 93, 92, 86, 49, 60, 2}		137.45833333333334		Passed


	{73, 14, 49, 57, 50, 53, 59, 11, 8, 61, 30, 61, 14, 56, 36, 6}		118.46666666666667		Passed


	{51, 76, 18, 68, 67, 4, 15, 40, 36, 66, 1, 29, 72, 60, 10, 26}		119.73333333333333		Passed


	{7, 37, 38, 51, 80, 87, 60, 45, 78, 52, 24, 79, 93, 92, 86, 49, 60, 2}		170.0		Passed


	{79, 38, 0, 2, 21, 11, 41, 29, 6, 0, 33, 17, 93, 79, 7, 86, 22, 97, 34, 61, 98, 100, 24, 43, 70, 20, 67, 94, 10, 51, 43, 38, 40, 42, 45, 33, 14, 40, 34, 40, 36, 89, 83, 33, 88, 91, 85, 44, 95, 74}		145.90277777777777		Passed


	{40, 76, 96, 29, 71, 57, 40, 69, 66, 74, 45, 97, 33, 52, 71, 19, 96, 100, 82, 98, 19, 41, 54, 25, 10, 50, 28, 72, 94, 57, 84, 58, 31, 59, 54, 84, 18, 52, 97, 54, 80, 79, 30, 11, 95, 26, 27, 99, 98, 13}		174.54166666666666		Passed


	{40, 35, 11, 90, 26, 21, 42, 19, 49, 11, 86, 90, 74, 75, 5, 11, 90, 83, 83, 4, 72, 8, 62, 68, 32, 1, 47, 53, 45, 46, 43, 58, 3, 74, 15, 99, 46, 49, 72, 36, 70, 70, 48, 46, 75, 34, 0, 54, 76, 46}		143.46527777777777		Passed


	{24, 9, 70, 29, 90, 40, 20, 6, 31, 81, 95, 75, 65, 3, 81, 37, 80, 44, 87, 55, 96, 41, 59, 85, 23, 10, 43, 10, 11, 27, 58, 83, 77, 21, 85, 24, 69, 78, 92, 1, 8, 27, 47, 75, 9, 54, 88, 53, 79, 24}		148.70833333333334		Passed


	{30, 69, 37, 68, 16, 62, 7, 38, 3, 33, 6, 77, 79, 13, 58, 67, 39, 58, 99, 39, 33, 87, 68, 95, 35, 31, 62, 52, 66, 5, 61, 1, 80, 79, 7, 39, 59, 23, 21, 18, 59, 49, 17, 14, 14, 100, 35, 51, 28, 71}		135.52777777777777		Passed


	{5, 55, 21, 70, 31, 89, 12, 100, 70, 74, 62, 89, 94, 52, 33, 95, 77, 71, 37, 64, 67, 14, 75, 33, 19, 55, 33, 61, 57, 18, 61, 74, 44, 66, 33, 65, 41, 20, 39, 26, 15, 93, 91, 97, 87, 33, 60, 11, 18, 0}		156.32638888888889		Passed


	{1, 2, 4, 8}		12.0		Passed


	{1, 1, 1}		3.0		Passed


	{2, 2, 3, 3, 3, 4, 5, 5, 10}		12.333333333333334		Passed


	{0, 1, 4, 9, 16, 25, 36, 49, 64, 81, 3, 24, 47, 72, 2, 31, 62, 95, 33, 70, 12, 53, 96, 44, 91, 43, 94, 50, 8, 65, 27, 88, 54, 22, 89, 61, 35, 11, 86, 66, 48, 32, 18, 6, 93, 85, 79, 75, 73, 73}		144.0		Passed


	{4, 3, 2, 1, 5}		9.0		Passed


	{1, 2, 3, 4, 5}		9.0		Passed


	{1, 2, 3, 4, 5, 6, 7, 8, 9, 9}		16.166666666666664		Passed


	{60, 30, 20, 40, 10, 50}		105.0		Passed


	{1, 2, 1, 1}		4.0		Passed


	{1, 1, 1, 3, 3, 4, 4, 4}		7.75		Passed


	{4, 1, 1, 1, 3, 3, 4, 4}		7.75		Passed


	{5, 5, 6, 7, 8, 6, 6, 6}		18.5		Passed


	{2, 2, 2}		6.0		Passed


	{1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 10, 12, 23, 12, 9, 1, 23, 3, 4, 3, 4, 5, 4, 35, 3}		25.35		Passed


	{1, 1, 1, 4, 4, 4, 3, 3}		7.75		Passed


	{2, 3, 4, 1, 5}		9.0		Passed


	{1, 2, 31, 40, 50, 60, 70, 80, 90, 90, 90}		161.33333333333331		Passed


	{1, 6, 4, 1}		9.5		Passed


	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10}		16.5		Passed


	{1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 1, 1, 1, 1, 2}		11.8		Passed


	{1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 100, 100}		33.714285714285715		Passed


	{1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3}		6.6		Passed


	{0, 0, 0, 0, 0, 0, 0, 0, 0, 2}		0.6666666666666666		Passed


	{23, 22, 54, 67, 69, 88, 76, 5, 4, 34, 69, 89, 99}		160.1		Passed


	{1, 2, 5, 4, 1}		8.333333333333334		Passed



