	100000000, 1, 1		4999999950000000		Passed
	5, 2, 2		-1		Passed
	16, 10, 10		-1		Passed


	13, 5, 5		-1		Passed
	8, 1, 1		28		Passed
	2, 1, 1		1		Passed
	4, 3, 3		-1		Passed
	13, 9, 9		-1		Passed

	11, 5, 5		-1		Passed
	12, 2, 2		60		Passed
	12, 3, 3		54		Passed


	10, 3, 4		33		Passed


	47, 1, 47		0		Passed


	70, 40, 50		-1		Passed


	47, 4, 7		945		Passed


	100000000, 1, 99999999		99999999		Passed


	99999987, 5, 7		4999998350000140		Passed


	99999987, 10000000, 11200000		4444158835200000		Passed




	18, 10, 15		-1		Passed




	13, 5, 7		42		Passed


	2, 1, 2		0		Passed


	4, 1, 1		6		Passed


	16, 1, 1		120		Passed


	19, 4, 14		70		Passed


	8, 4, 6		16		Passed




	12, 6, 10		36		Passed


	18, 2, 7		105		Passed





	9, 1, 2		32		Passed


	11, 4, 4		-1		Passed


	4, 3, 4		0		Passed


	10, 3, 4		33		Passed


	12, 1, 9		27		Passed




	8, 1, 2		24		Passed


	13, 5, 8		40		Passed


	20, 5, 18		75		Passed


	15, 1, 1		105		Passed


	18, 1, 3		135		Passed


	9, 9, 9		0		Passed


	16, 6, 14		60		Passed


	2, 2, 2		0		Passed


	11, 1, 1		55		Passed


	7, 2, 3		16		Passed


	6, 2, 2		12		Passed


	7, 1, 2		18		Passed


	5, 3, 5		0		Passed


	17, 2, 13		52		Passed


	9, 1, 8		8		Passed


	4, 1, 4		0		Passed


	12, 1, 1		66		Passed


	2, 1, 1		1		Passed


	17, 7, 16		70		Passed


	16, 10, 15		-1		Passed


	19, 1, 1		171		Passed


	6, 2, 2		12		Passed


	2, 1, 1		1		Passed


	13, 1, 2		72		Passed


	3, 1, 2		2		Passed


	18, 4, 10		80		Passed


	20, 5, 18		75		Passed


	18, 2, 9		81		Passed


	75559089, 144751, 199978		2847035615429382		Passed


	15380714, 3288, 18321		118142328474186		Passed


	75741865, 670723, 33864616		1689501696215312		Passed


	8527695, 31253, 112132		35885048419226		Passed


	2399513, 1013, 10288		2866497713968		Passed


	67430252, 3404, 3414		2273304344186952		Passed


	22403306, 313621, 330744		247262880616435		Passed


	90051562, 268, 31741		4053212780472011		Passed


	75188601, 3, 102		2826659025550602		Passed


	72779968, 4, 57917		2646354665298892		Passed


	69909066, 225958, 8424299		2156601707267436		Passed


	77639794, 23651506, 23652438		-1		Passed


	98296090, 12, 1240362		4770242712282780		Passed


	54368856, 9, 1769		1477938162399831		Passed


	83540525, 2253, 15540079		2868720961113760		Passed


	46946839, 6290, 298042		1095017871135474		Passed


	34136323, 123, 223		582640467785546		Passed


	88761318, 31556331, 31557297		-1		Passed


	42607698, 31, 2326908		858715836360768		Passed


	82594, 30732, 30732		-1		Passed


	82417636, 12, 417		3396316177851618		Passed


	16622634, 2042, 2100		138138527769944		Passed


	57176331, 1071, 1265		1634530249499189		Passed


	81723760, 1008547, 4696684		3150118881035312		Passed


	82809844, 3678464, 3856589		3272800289020185		Passed


	5744012, 606006, 606048		-1		Passed


	65089467, 246, 9424		2118012663296352		Passed


	23610327, 1, 941509		267640645034750		Passed


	99756842, 1, 7		4975713413757541		Passed


	67018618, 1831233, 17855550		1677038859074700		Passed


	98062724, 9, 22		4808147840460184		Passed


	56410436, 707611, 717510		1570927668183144		Passed


	89270734, 19455, 83404		3980909988073760		Passed


	53083556, 11413, 119860		1405751421695920		Passed


	42464563, 31, 4737		901518980840514		Passed


	44702628, 504, 1268950		970941508446000		Passed


	12443256, 4762, 6930		77374201820408		Passed


	80738914, 99310, 99490		3255372091770660		Passed


	95733129, 80443, 27144577		3374937511720725		Passed


	75451238, 11362665, 11362667		-1		Passed


	65534963, 7979, 6226549		1948221398609815		Passed


	950049, 13, 471651		228819124395		Passed


	8629152, 174, 211		37230221754087		Passed


	10733635, 4, 24		57605331353040		Passed


	16904725, 2546, 471145		138914288158625		Passed


	55655631, 3552225, 3552960		-1		Passed


	12093046, 8, 1707414		62907500414220		Passed


	27088153, 1210, 167794		364614865109726		Passed


	42859587, 111693, 31282657		362157130303010		Passed


	69970926, 1969481, 2090787		2375918066908845		Passed


	58524406, 16620516, 20450391		1139038495326849		Passed


	3043421, 3, 107		4631042869467		Passed


	13570992, 13, 20460		91947124114560		Passed


	58673998, 1407, 9380076		1454497021701792		Passed


	89775744, 16357587, 16373458		-1		Passed


	92980645, 178, 81378		4318917690921768		Passed


	84201715, 1314, 1314		-1		Passed


	90649713, 4, 53		4108682831273865		Passed


	81152275, 1061792, 1062348		-1		Passed


	34384141, 187448, 190282		587868567873120		Passed


	49576690, 121, 2715		1228856796081750		Passed


	82704362, 838425, 838427		-1		Passed


	56609827, 13885, 13898		1601942948561222		Passed


	66810858, 16622762, 16623040		-1		Passed


	30833175, 2, 464		475335187010400		Passed


	52763045, 2411, 2527		1391902793591509		Passed


	46325396, 18604, 14094736		766863182688192		Passed


	8785215, 5, 50257		38369439648345		Passed


	27477931, 45708, 45943		376888094911890		Passed


	39824230, 536727, 536727		-1		Passed


	33702903, 228765, 415672		560982624495299		Passed


	63217939, 4410, 4515		1998111193613535		Passed


	90329820, 1729, 1920035		3993100744772100		Passed


	1004191, 561, 568		503914601258		Passed


	81734989, 2, 65		3340301557028410		Passed


	51465254, 75, 32347809		618407459428005		Passed


	37212616, 111131, 3866834		622196845739676		Passed


	5074755, 850593, 850598		-1		Passed


	6983546, 29712, 1017206		20893360379700		Passed


	97780733, 9897411, 23866365		3744563408793582		Passed


	33985165, 14, 14324		577252342846192		Passed


	50663302, 1, 50		1283383818189100		Passed


	77190179, 23, 2899912		2868232033152304		Passed


	11583464, 15012, 15012		-1		Passed


	94903724, 28, 10309		4502869237649965		Passed


	72328674, 331, 2013762		2543046175039860		Passed


	10077471, 4, 5		50777685684251		Passed


	18384429, 830593, 830602		-1		Passed


	76497187, 259016, 1221940		2879351035221560		Passed


	82203886, 41, 274483		3367467062628812		Passed


	31034908, 1007, 1016		481566991975929		Passed


	87294986, 848522, 911476		3770511749557684		Passed


	54991659, 716682, 32583626		730134966667658		Passed


	1717090, 59509, 75684		1409956881477		Passed


	46101445, 915, 4198		1062574850200026		Passed


	50528975, 30, 32		1276587848811968		Passed


	52664484, 279942, 279950		-1		Passed


	49361225, 2715780, 4477807		1114075126421490		Passed


	147100, 34, 468		10784807280		Passed


	55340374, 24, 53990		1529784600484000		Passed


	100000000, 3300, 3313		4999834354793271		Passed




	100000000, 1, 10		4999999500000000		Passed


	3927, 541, 3427		1831826		Passed


	6, 3, 4		9		Passed


	100000000, 1, 1234		4999938300152532		Passed


	100000000, 101, 997		4999950150043650		Passed


	100000000, 1, 100000000		0		Passed


	100000000, 43, 57		4999997150000055		Passed


	12, 5, 6		36		Passed


	10, 6, 10		0		Passed


	100000000, 100000000, 100000000		0		Passed


	297, 99, 100		29403		Passed


	17348426, 720412, 8345653		81100731748501		Passed


	100000000, 2, 5		4999999750000000		Passed


	67376, 2151, 2230		2196525379		Passed


	61927295, 3586081, 17261150		1419125188332750		Passed


	397, 60, 78		65460		Passed


	49445077, 7567700, 34843120		508777739985840		Passed


